lat3,lng3
31.1721879,-88.34215791
30.3815349,-87.60368638
30.4884559,-87.89828853
30.3879599,-87.70046434
31.6341359,-88.14810617
31.3361389,-88.39147072
31.4131179,-87.69706191
30.4855839,-88.3429921
30.2562499,-87.72750256
30.4675369,-88.25430236
31.5003939,-87.88209179
31.4783169,-87.98356827
30.3845359,-87.48917883
31.2118859,-87.76965014
30.6052599,-87.77100028
31.2234039,-88.06595795
30.3817929,-87.80050742
31.6141669,-88.37078997
31.0846709,-88.04987822
30.2778919,-87.5705988
30.9678759,-87.64319004
30.5489039,-87.6520197
31.5203239,-88.06699696
31.6419629,-87.97454043
30.8204929,-88.10818025
30.8389239,-88.06810809
30.4921019,-87.48068108
30.7417039,-88.28148614
30.5095329,-87.76042173
31.0002259,-87.87814406
30.4625209,-87.7139216
30.5316699,-88.19549708
31.3610379,-88.28170565
31.2457059,-88.40132545
31.3975009,-88.08540243
31.6134619,-87.85027285
30.8010409,-88.34798626
30.6761239,-88.0600791
30.6794369,-88.0709916
30.6692589,-88.08257405
30.6214129,-88.09940874
30.6601949,-88.11567766
30.6847819,-88.11767242
30.6836559,-88.20255625
30.6478229,-88.17657277
30.7251419,-88.0985396
30.7541169,-88.09975605
30.7391399,-88.12789075
30.7823699,-88.19709839
30.6184949,-88.0836333
30.7018179,-88.10657103
30.7194739,-88.19053073
30.5800989,-88.20940145
30.6183719,-88.17360528
30.6347269,-88.24400977
32.4070149,-87.03957458
32.4028489,-87.02859288
32.1321849,-87.35750507
32.0540799,-87.57468025
31.9920279,-87.3100281
31.9508079,-88.02104438
32.1692959,-87.49863118
32.4780879,-87.85472845
32.0545049,-87.76034532
32.4105549,-87.63312717
32.6319569,-87.89676129
32.5170669,-87.71360797
32.7040169,-87.60559146
32.2926389,-87.81038656
32.5958109,-86.9043452
32.7918029,-86.88681634
31.8376609,-87.58317799
32.2875879,-86.62489573
32.1292269,-87.71481658
32.6335969,-87.34652256
32.6049039,-86.96261173
32.4138849,-87.28522972
32.0826829,-86.93996394
31.9546009,-87.98786999
32.5387609,-87.57654161
32.2821549,-87.23639482
31.9138179,-87.01963335
31.9608419,-87.59206001
32.0720579,-87.4637152
32.2875379,-87.38437272
32.2716539,-87.00698409
32.7450919,-87.75530541
32.6416719,-87.15668593
32.0645679,-87.93774597
32.2410719,-87.61245803
31.8940239,-87.77480513
32.2692199,-86.87489168
32.4342619,-87.50845012
32.6969269,-86.90194426
32.8761299,-86.9221367
32.8518539,-86.97183056
32.6150669,-85.37371144
32.5893389,-85.50407911
32.7700449,-85.66248865
32.7904899,-85.23090312
32.8096859,-85.78551038
32.7986449,-85.19002451
33.0297039,-85.33941701
32.2718269,-85.31790711
32.2327249,-85.41092165
32.8669939,-85.86378714
32.9125329,-85.45769592
32.8489049,-85.23120206
32.5310229,-85.70213831
32.3951119,-85.11012759
32.4579429,-85.03317408
32.1606419,-85.14625475
32.6084529,-85.19904733
32.2926349,-85.18276156
32.5073679,-85.11509135
32.7504629,-85.52947733
32.0702019,-88.22138289
32.3982689,-88.37612912
31.8538979,-88.34147062
32.2314699,-88.24837444
32.2050179,-88.33843307
31.9994609,-88.36077831
32.2135409,-88.10811548
31.7540499,-88.32408946
31.9188259,-88.33290717
32.3213589,-88.31214733
32.4600609,-88.28336043
51.9261969,-176.3306489
61.1988669,-149.9024466
61.0834589,-150.1202164
61.1772489,-149.9201955
61.1909919,-149.771033
61.2625519,-149.701877
61.2388269,-149.8390701
61.1408389,-149.8552331
61.1932549,-149.8364499
61.1066769,-149.9236937
61.0927059,-149.8062791
61.1774319,-149.9624627
61.1421579,-149.9128932
56.9516289,-158.5896625
60.8791499,-161.418435
60.8779279,-161.225429
54.1303079,-165.8070494
62.7342629,-164.6300111
59.2569839,-158.6447341
59.7761139,-151.7581706
61.6789439,-157.7852806
62.8182089,-160.1582512
60.8196849,-161.8501095
60.1410419,-164.2358111
61.5712779,-164.8031426
56.2889349,-158.4385861
56.2385729,-158.696388
61.3970979,-149.4802727
60.1888989,-151.4481823
58.8365059,-158.4757908
55.5982479,-161.9654264
60.4639879,-149.8492845
61.9031059,-145.0049047
60.0898539,-147.9687934
61.8053679,-158.0293718
59.0465749,-158.9982328
61.2986529,-149.5349684
60.2023539,-162.0579057
58.1934699,-157.366306
59.3500879,-157.5031312
62.8146999,-164.1591048
54.8283239,-163.4588996
61.8243829,-161.7663055
62.6420399,-143.5960378
62.0911909,-145.6888257
59.0723039,-161.6118643
63.3593089,-159.4332395
56.5905359,-169.5703294
62.1798799,-159.8523133
59.6527909,-151.4877887
61.5244529,-165.9176904
59.5521319,-155.4876256
61.5283019,-160.3527487
60.3036609,-151.315224
60.6017629,-151.2804364
55.0501439,-162.3277377
58.7115599,-156.6660647
59.9104999,-164.1263527
57.7692629,-152.5239893
63.0167669,-163.5821523
60.7591099,-161.4144973
59.8683179,-163.0102455
59.3586909,-155.0017415
61.5010659,-160.3865914
62.9544489,-155.6130926
58.9968549,-159.0143631
60.3529749,-166.3092657
60.8458159,-149.2819888
62.1462089,-163.911013
58.8729949,-156.7299807
60.6510539,-161.764064
59.5808289,-157.3222959
52.9756329,-168.8095247
59.9981289,-151.6650108
60.0181329,-154.7570971
61.6011099,-149.0920343
59.9096759,-153.847195
55.9325849,-159.2820121
57.5824889,-157.4729699
61.9334549,-162.9017175
58.6209359,-162.0675992
60.6237119,-154.459701
61.5796449,-149.4225678
59.7253529,-161.9001373
61.7226849,-157.2227856
61.5785979,-161.5851049
62.0414019,-163.2323603
63.4648859,-162.137578
57.1659929,-170.3168384
55.3065319,-160.5137548
61.8323149,-165.6088574
60.1201699,-149.4239909
62.6483879,-159.5558107
61.6218509,-157.1450132
60.4690739,-151.1615945
58.7235169,-156.8747591
63.4657639,-162.2557928
60.5076689,-150.8755972
62.2478119,-150.1373796
61.0961439,-160.9652079
60.5266179,-165.1232843
61.1052249,-151.3747865
61.4286569,-150.3110186
63.8707739,-160.8172119
53.8744099,-166.5414035
60.8823399,-146.2217356
61.5653279,-149.5596835
61.7588069,-150.2157391
59.6075069,-139.8039689
62.9888989,-154.4092196
53.3500529,-167.5319386
64.8275339,-147.7402988
64.6608159,-147.1101941
64.8155989,-147.6855276
64.4054169,-149.1692926
64.7677859,-147.3991547
64.8416659,-147.8768005
64.8981749,-147.5404254
64.4963459,-146.9824794
66.5304929,-152.7440539
68.1060759,-151.7130744
68.0646909,-145.4571232
71.2219329,-156.8568746
66.3261259,-147.3114422
67.0877909,-151.0950455
65.9683479,-161.1628715
63.3827539,-148.9257056
65.4553539,-144.7794427
65.8118379,-144.1136257
70.0573529,-148.5968828
66.0495609,-162.743246
63.9927219,-145.6425837
64.6089579,-162.2899985
66.5080399,-145.3383092
64.7480799,-156.827481
63.7638509,-171.7304226
63.9044189,-149.0400095
64.2879889,-149.2010824
66.0255419,-154.2956955
65.6772139,-156.3228204
70.0301849,-143.6685272
64.3177479,-158.753565
67.1675559,-158.1849434
67.6531549,-163.7670302
66.8995489,-157.099244
66.8337549,-162.1587861
64.9189639,-161.1799266
63.5033709,-149.5680073
65.0078759,-150.6033363
63.8911799,-152.4589489
65.0456949,-149.721298
69.6929219,-162.9427538
64.5449519,-149.116302
66.9628259,-160.5419171
64.4930709,-165.3401689
66.8236489,-161.0764118
64.7653199,-158.021152
68.2993539,-166.760538
65.3709229,-150.0416853
64.7073579,-155.5336072
63.6670329,-170.4995475
65.7008329,-158.5651596
64.3627939,-161.203951
66.2178579,-166.1687795
66.9454369,-157.6459369
65.9831899,-149.1494997
65.1437789,-152.1339702
65.2274599,-166.4136188
63.4223179,-142.5514407
66.9977419,-146.4462336
70.6073599,-160.0507928
65.6755079,-168.5513634
64.6900869,-163.4515662
65.3214829,-166.5090051
67.4568059,-156.4887891
66.7062959,-143.6702471
70.1800329,-151.034587
58.3500629,-134.5536398
57.5571279,-134.3947334
58.2628929,-134.4191922
58.4156459,-135.7857979
59.2391819,-135.5668711
58.0195329,-135.5824217
56.8144299,-133.1838931
57.0387319,-135.339919
59.4557669,-135.3267921
55.3593239,-131.7055245
55.6481559,-132.5363291
55.4604659,-133.1394878
55.1247019,-132.655393
55.9131629,-130.1475827
55.5399069,-133.0779551
55.1087869,-131.6012102
56.2951539,-133.3992658
56.4208199,-132.3758874
55.9297669,-133.2074674
33.4383909,-112.092652
33.4430039,-112.0838088
33.4523119,-112.0625834
33.4395939,-112.1045502
33.4537529,-112.0136077
33.4436689,-112.1435929
33.4970399,-112.0830503
33.4957889,-112.0978911
33.4975589,-112.0708044
33.4954599,-112.116298
33.4894129,-112.045729
33.5025589,-112.1364673
33.4830919,-112.0034908
33.4995799,-112.1569157
33.5495769,-112.0711316
33.5472609,-112.1079291
33.6188089,-112.0672638
33.6196789,-112.1270939
33.6489599,-112.0522171
33.6544529,-112.1179851
33.5724109,-112.0239716
33.5834289,-112.1351625
33.4812049,-112.1848615
33.6111029,-112.0196234
33.4817219,-112.2284166
33.4285469,-112.0573573
33.4596489,-112.1984047
33.4785739,-112.2619941
33.4826579,-112.3038048
33.3777709,-112.0464734
33.3761779,-112.1106501
33.4363519,-112.2124686
33.3164199,-112.0095027
33.5464089,-112.148411
33.4190359,-111.8621516
33.3723909,-111.8876414
33.4242479,-111.8209185
33.3864639,-111.8047689
33.4241459,-111.7281605
33.3898989,-111.7394385
33.4193689,-111.6577807
33.3857119,-111.6665118
33.3759659,-111.8579701
33.4239839,-111.7883355
33.3480829,-111.5285182
33.4025069,-111.5870357
32.8799629,-111.7712204
33.3173869,-111.8783588
33.2978009,-111.8390804
33.2964659,-111.9350262
32.9446949,-111.5495164
32.7382249,-111.5983783
32.9841769,-111.3763792
33.3400419,-111.7960828
33.2896779,-111.712124
33.0467389,-110.9274259
32.9746749,-112.0903716
33.2975849,-111.6840004
33.2258729,-111.6587829
33.0849949,-111.7903245
33.2103519,-111.8820832
33.2286799,-111.7896734
33.5090629,-111.9201624
33.4808549,-111.9319285
33.5367349,-111.9717873
33.6037719,-111.9706751
33.6840969,-111.9044804
33.4730889,-111.8685601
33.4542259,-111.9303558
33.5520429,-111.908311
33.5752389,-111.8556861
33.5886189,-111.9019605
33.7625359,-111.7944163
33.5991029,-111.6958723
33.5957849,-111.7389367
32.8696169,-111.9811126
33.2760119,-111.1136556
33.4099709,-111.941363
33.3789649,-111.9401096
33.3538199,-111.9464292
33.3235979,-111.9348999
32.9930159,-110.7878287
33.5184179,-112.1919411
33.5547829,-112.1905335
33.5135109,-112.2301742
33.5815849,-112.1898242
33.5163989,-112.2634697
33.6111779,-112.1928174
33.5221749,-112.3419737
33.6412199,-112.1846508
33.5272889,-112.3714256
33.6920219,-112.1793998
32.3607809,-112.8737209
33.3006129,-112.8042579
33.4194099,-112.3589747
34.0604929,-112.1462908
33.3762559,-112.6229411
33.6021819,-114.5274569
33.8091919,-112.0303957
34.1637209,-112.7833636
32.8551819,-113.4782491
33.5954489,-112.3393987
32.9178859,-112.7619658
33.4241049,-112.3986065
33.3308679,-112.1868232
33.4814229,-112.3957286
33.7602889,-112.5636119
33.3357759,-112.661868
34.0126959,-114.2816682
33.5634309,-112.24967
32.9239309,-113.5794219
33.7354369,-113.5867355
32.5506939,-114.7277716
33.5933999,-112.2949523
33.4219819,-112.2926651
33.4100929,-112.968004
33.5545809,-112.4539344
32.7365469,-114.191719
33.7137209,-112.4618506
34.4013719,-112.637057
33.5780469,-112.3165536
32.6888029,-114.6574569
32.6586479,-114.5637228
33.6460519,-112.3366576
33.6173239,-112.3466855
33.6498719,-112.2706953
33.5920569,-112.2389741
33.6181259,-112.2224327
33.8985779,-112.7542787
33.3897219,-110.8044625
33.1138449,-110.1321875
33.1196389,-109.2613675
32.7812719,-109.1446856
33.0159249,-109.9688326
33.4192239,-110.8964026
33.0308889,-109.3266702
34.2070749,-111.3031355
33.4661699,-110.3877489
32.8969569,-109.8711393
34.3782109,-111.4888758
33.6230489,-110.9901405
32.8167869,-109.6417576
33.2979389,-110.4105224
32.8071979,-109.74536
31.9755559,-110.3090894
31.3958529,-109.9266192
32.0851869,-109.9389243
31.3384059,-109.5595721
31.7011869,-109.6342089
31.6473159,-110.6263263
31.5460309,-110.3590381
31.8415669,-111.0152076
31.3908409,-110.2196104
31.6511919,-110.3483379
31.4902649,-109.6458692
32.7111709,-110.6590597
31.3642649,-110.9583862
32.5878019,-110.8112039
31.5226129,-110.7116773
31.9539039,-109.8100049
31.9324649,-111.0151234
31.8845469,-110.2303386
32.6831269,-110.6718819
32.1954629,-109.3821645
32.0188679,-111.9371905
31.5237629,-110.2814685
31.8534499,-110.7393745
31.7088939,-110.0733822
31.5814899,-111.0546057
32.0232219,-110.8987342
32.3602729,-109.8781508
31.6310549,-111.0871537
32.3920449,-111.2886661
32.2011689,-110.9844584
32.3164709,-110.9996255
32.2563839,-110.9995586
32.1264679,-110.9601281
32.1672849,-110.8842908
32.2011089,-110.8390594
32.2000249,-110.8979052
32.2373389,-110.9019384
32.1813609,-110.9889062
32.1579529,-110.9868973
32.2565089,-110.8498596
32.2341109,-110.9371949
32.2984499,-110.9329115
32.2347219,-110.964161
32.1682469,-110.834048
32.0450919,-111.2757458
31.6552049,-111.3327666
32.4189749,-110.9695126
32.3345109,-111.0569085
32.3238459,-111.1921047
32.2306549,-111.0329253
32.1295399,-111.0655706
32.0584379,-110.682327
32.2022769,-110.7907786
32.2605809,-110.7808523
34.0474129,-110.0699655
33.8151739,-109.1435807
33.6385409,-109.0837493
34.4330829,-109.6894989
33.9418669,-109.2622464
34.4035959,-110.5840445
34.1535199,-110.0022297
34.1047549,-109.9350109
34.4883039,-109.3950301
34.4831549,-110.0961541
34.1066289,-109.3194092
35.1732069,-111.6775208
35.2130319,-111.5896584
36.9635619,-112.9683266
36.8916929,-112.5137487
34.8957469,-110.1589011
36.1984369,-110.5818498
36.6756229,-110.2810689
35.7955019,-110.3001236
35.3238239,-111.0082217
36.9442389,-111.5740616
34.9041919,-111.4704047
35.5663799,-110.3844227
36.8839209,-111.454353
35.7991079,-110.5268033
35.8910779,-110.6628815
35.9218509,-110.8977296
36.0910249,-111.2842873
35.5306939,-112.1863608
35.1480759,-110.526919
36.4720939,-111.1527712
36.6032359,-110.6635681
34.6172049,-113.037896
34.5458729,-112.4888827
34.5892299,-112.3418098
35.2022939,-112.5182284
34.5657799,-113.1909624
34.5570289,-111.8705568
34.7630349,-112.4885632
34.7350889,-112.048876
34.7128889,-111.9240108
34.6928429,-112.0245501
34.5240489,-112.2720847
34.4414449,-112.9120454
34.3528309,-112.1449391
35.0185859,-112.5596174
34.6252859,-111.7996605
34.8139409,-111.7661007
35.3085419,-112.9703728
34.2113579,-112.3493332
35.2456749,-114.0724457
34.4801749,-114.3234946
35.5280279,-113.3109342
35.0021279,-114.6043252
36.8538199,-113.9295698
35.5250909,-113.4358087
36.2114529,-112.7089575
34.7656839,-114.4971307
34.8802379,-114.6106012
35.7620849,-114.563427
35.0932969,-114.6102636
35.8010289,-114.3433597
35.1303399,-109.3894236
36.1176629,-109.6194196
35.6391399,-109.2987999
36.4054069,-109.2603987
34.8044979,-109.411689
36.0875389,-110.2367976
36.7669899,-109.3748978
36.7645819,-109.8768593
36.3955549,-109.6498037
36.2943709,-109.2333892
34.2027009,-92.01117267
34.2442969,-92.10508625
34.1770409,-92.06014199
33.6016239,-91.24778175
33.5369609,-92.27562733
33.1396649,-91.97432397
33.5113499,-91.45462782
33.8793979,-91.50135822
33.1086459,-91.28671861
33.3302469,-91.85083207
34.0217989,-91.59212585
34.0177799,-91.68614712
33.1930959,-91.81744622
33.4095029,-92.14293293
33.3762099,-92.3118261
33.8473159,-92.31671148
33.3147039,-91.29768936
33.6170059,-91.40803647
33.6122469,-91.81009963
33.2948119,-91.53797489
33.7461419,-92.20918741
33.1085629,-91.55795959
33.7952189,-91.40685716
33.2190689,-91.52912072
33.9326209,-92.13407378
33.6032989,-91.22037705
33.9278239,-91.88065392
33.6620859,-91.53555046
33.6012789,-92.09307669
33.8780329,-91.29675698
33.6085919,-91.94095098
33.0448529,-91.58743861
33.7393349,-91.55833619
34.0044619,-91.81179672
33.5631619,-92.84863196
33.7170929,-92.63329323
33.6854869,-93.20207862
34.0509209,-92.64156311
33.6874439,-93.03398396
33.1946459,-92.67803749
33.0763499,-93.21386004
33.8049439,-92.4377639
33.8997889,-93.15699688
33.5249089,-92.54474921
33.4981609,-92.4064775
